NAME,median_income,per_capita_income,gini_index,pop_below_poverty,total_population,avg_household_size,no_vehicle_households,total_households,total_workers,transit_commuters,bike_commuters,walk_commuters,wfh_commuters,mean_travel_time,state,county,tract,pct_no_vehicle,pct_transit,pct_bike,pct_walk,pct_wfh,pct_poverty,GEOID
Census Tract 3202.01; Los Angeles County; California,46107,21389.0,0.4945,667,4143,3.83,133,1083,1736,102,0,57,16,1720,06,037,320201,12.3,5.9,0.0,3.3,0.9,16.1,06037320201
Census Tract 3202.02; Los Angeles County; California,89730,28434.0,0.3835,415,6272,4.28,13,1449,3288,72,0,40,134,3154,06,037,320202,0.9,2.2,0.0,1.2,4.1,6.6,06037320202
Census Tract 3203; Los Angeles County; California,59360,26129.0,0.4684,842,6315,3.27,273,1916,2835,38,0,17,92,2743,06,037,320300,14.2,1.3,0.0,0.6,3.2,13.3,06037320300
Census Tract 4002.05; Los Angeles County; California,209688,90669.0,0.4141,26,2584,2.83,12,872,1095,12,0,0,342,753,06,037,400205,1.4,1.1,0.0,0.0,31.2,1.0,06037400205
Census Tract 4002.06; Los Angeles County; California,171411,74874.0,0.4153,155,5773,3.12,14,1843,2820,123,0,8,574,2246,06,037,400206,0.8,4.4,0.0,0.3,20.4,2.7,06037400206
Census Tract 4002.07; Los Angeles County; California,145795,55859.0,0.3522,88,4675,3.12,0,1488,1956,20,0,2,281,1675,06,037,400207,0.0,1.0,0.0,0.1,14.4,1.9,06037400207
Census Tract 4002.08; Los Angeles County; California,146898,62761.0,0.2979,12,1361,2.75,5,495,546,12,0,8,186,360,06,037,400208,1.0,2.2,0.0,1.5,34.1,0.9,06037400208
Census Tract 4002.09; Los Angeles County; California,127778,67491.0,0.4377,246,4409,2.72,67,1616,2382,0,0,0,770,1612,06,037,400209,4.1,0.0,0.0,0.0,32.3,5.6,06037400209
Census Tract 4003.04; Los Angeles County; California,84818,42500.0,0.4089,702,8123,2.82,25,2835,4270,2,0,0,442,3828,06,037,400304,0.9,0.0,0.0,0.0,10.4,8.6,06037400304
Census Tract 4004.02; Los Angeles County; California,125147,49454.0,0.4452,227,4133,3.05,13,1332,2022,36,0,9,448,1574,06,037,400402,1.0,1.8,0.0,0.4,22.2,5.5,06037400402
Census Tract 4004.03; Los Angeles County; California,135647,47884.0,0.3925,539,4344,3.03,60,1419,2108,59,0,0,176,1932,06,037,400403,4.2,2.8,0.0,0.0,8.3,12.4,06037400403
Census Tract 4004.04; Los Angeles County; California,173239,72611.0,0.4112,72,4183,3.09,0,1348,1883,72,0,12,294,1589,06,037,400404,0.0,3.8,0.0,0.6,15.6,1.7,06037400404
Census Tract 4005.01; Los Angeles County; California,166250,74478.0,0.4511,69,1768,2.88,8,609,747,10,0,2,83,664,06,037,400501,1.3,1.3,0.0,0.3,11.1,3.9,06037400501
Census Tract 4006.02; Los Angeles County; California,82353,31526.0,0.3774,585,4837,3.45,0,1400,2432,112,0,77,182,2250,06,037,400602,0.0,4.6,0.0,3.2,7.5,12.1,06037400602
Census Tract 4006.03; Los Angeles County; California,94980,43014.0,0.3618,184,4999,2.75,44,1815,2415,76,0,15,213,2202,06,037,400603,2.4,3.1,0.0,0.6,8.8,3.7,06037400603
Census Tract 4006.05; Los Angeles County; California,98456,43770.0,0.4411,521,7444,2.5,86,2403,3433,100,0,354,449,2984,06,037,400605,3.6,2.9,0.0,10.3,13.1,7.0,06037400605
Census Tract 4008.01; Los Angeles County; California,117533,44396.0,0.4268,468,6912,2.96,19,1917,3288,130,0,325,545,2743,06,037,400801,1.0,4.0,0.0,9.9,16.6,6.8,06037400801
Census Tract 4010.01; Los Angeles County; California,114394,50555.0,0.4162,74,2698,2.8,7,962,1171,61,0,0,204,967,06,037,401001,0.7,5.2,0.0,0.0,17.4,2.7,06037401001
Census Tract 4010.02; Los Angeles County; California,80913,46284.0,0.4918,387,4464,2.75,62,1613,2073,84,0,27,271,1802,06,037,401002,3.8,4.1,0.0,1.3,13.1,8.7,06037401002
Census Tract 4011.01; Los Angeles County; California,74394,33390.0,0.401,348,5564,2.91,73,1880,2534,64,0,91,176,2358,06,037,401101,3.9,2.5,0.0,3.6,6.9,6.3,06037401101
Census Tract 4011.02; Los Angeles County; California,98913,33642.0,0.3402,275,4270,3.12,65,1336,1963,10,0,31,270,1693,06,037,401102,4.9,0.5,0.0,1.6,13.8,6.4,06037401102
Census Tract 4012.01; Los Angeles County; California,151010,58734.0,0.4308,138,3550,3.48,16,1021,1675,79,0,11,226,1449,06,037,401201,1.6,4.7,0.0,0.7,13.5,3.9,06037401201
Census Tract 4012.02; Los Angeles County; California,86100,36960.0,0.3452,199,4161,3.05,18,1320,1751,28,0,49,187,1564,06,037,401202,1.4,1.6,0.0,2.8,10.7,4.8,06037401202
Census Tract 4012.03; Los Angeles County; California,100947,39164.0,0.3853,617,5076,3.1,81,1589,2497,82,0,13,185,2312,06,037,401203,5.1,3.3,0.0,0.5,7.4,12.2,06037401203
Census Tract 4013.03; Los Angeles County; California,131607,57484.0,0.4331,92,2272,2.93,59,776,1207,21,0,0,255,952,06,037,401303,7.6,1.7,0.0,0.0,21.1,4.0,06037401303
Census Tract 4013.04; Los Angeles County; California,136182,60424.0,0.4206,310,5313,2.87,46,1827,2613,17,0,0,425,2188,06,037,401304,2.5,0.7,0.0,0.0,16.3,5.8,06037401304
Census Tract 4013.11; Los Angeles County; California,95218,37746.0,0.4019,755,6781,2.82,94,2403,3145,13,0,112,498,2647,06,037,401311,3.9,0.4,0.0,3.6,15.8,11.1,06037401311
Census Tract 4013.12; Los Angeles County; California,79534,43896.0,0.4651,245,5067,2.58,90,1883,2221,14,0,33,422,1799,06,037,401312,4.8,0.6,0.0,1.5,19.0,4.8,06037401312
Census Tract 4015; Los Angeles County; California,91178,35353.0,0.4064,746,5975,2.99,51,1861,2452,35,0,93,314,2138,06,037,401500,2.7,1.4,0.0,3.8,12.8,12.5,06037401500
Census Tract 4016.01; Los Angeles County; California,94159,47936.0,0.413,579,5267,2.26,163,2315,2524,0,0,0,296,2228,06,037,401601,7.0,0.0,0.0,0.0,11.7,11.0,06037401601
Census Tract 4016.02; Los Angeles County; California,82878,40309.0,0.4443,528,5762,2.62,140,2147,2872,8,9,69,430,2442,06,037,401602,6.5,0.3,0.3,2.4,15.0,9.2,06037401602
Census Tract 4017.05; Los Angeles County; California,128989,44125.0,0.375,181,3049,3.1,10,968,1490,20,0,17,252,1238,06,037,401705,1.0,1.3,0.0,1.1,16.9,5.9,06037401705
Census Tract 4017.06; Los Angeles County; California,90213,38027.0,0.3974,361,4401,2.7,203,1612,2513,38,0,72,200,2313,06,037,401706,12.6,1.5,0.0,2.9,8.0,8.2,06037401706
Census Tract 4017.07; Los Angeles County; California,65650,29703.0,0.4327,1437,8406,2.93,331,2740,3792,104,0,9,349,3443,06,037,401707,12.1,2.7,0.0,0.2,9.2,17.1,06037401707
Census Tract 4018.01; Los Angeles County; California,150397,60347.0,0.3578,76,4467,2.59,109,1598,1990,8,0,98,512,1478,06,037,401801,6.8,0.4,0.0,4.9,25.7,1.7,06037401801
Census Tract 4018.02; Los Angeles County; California,111583,55682.0,0.4159,246,3590,2.58,56,1387,1650,35,0,0,357,1293,06,037,401802,4.0,2.1,0.0,0.0,21.6,6.9,06037401802
Census Tract 4019.01; Los Angeles County; California,87083,8212.0,0.2335,5,3823,2.24,18,110,1485,29,7,767,217,1268,06,037,401901,16.4,2.0,0.5,51.6,14.6,0.1,06037401901
Census Tract 4019.02; Los Angeles County; California,96974,64995.0,0.4199,299,6290,2.02,351,2984,2733,43,0,319,710,2023,06,037,401902,11.8,1.6,0.0,11.7,26.0,4.8,06037401902
Census Tract 4020.01; Los Angeles County; California,65000,34580.0,0.472,530,4043,2.74,79,1450,1935,4,0,47,256,1679,06,037,402001,5.4,0.2,0.0,2.4,13.2,13.1,06037402001
Census Tract 4020.02; Los Angeles County; California,76742,41332.0,0.4543,446,4180,2.34,172,1687,2151,9,0,18,540,1611,06,037,402002,10.2,0.4,0.0,0.8,25.1,10.7,06037402002
Census Tract 4021.01; Los Angeles County; California,96058,25009.0,0.3831,734,4986,4.3,6,1081,2314,71,0,73,258,2056,06,037,402101,0.6,3.1,0.0,3.2,11.1,14.7,06037402101
Census Tract 4021.02; Los Angeles County; California,97917,29556.0,0.3607,274,5344,3.9,7,1325,2602,9,0,0,212,2390,06,037,402102,0.5,0.3,0.0,0.0,8.1,5.1,06037402102
Census Tract 4022; Los Angeles County; California,88623,29886.0,0.3585,582,7081,3.14,74,2089,3092,73,0,10,255,2837,06,037,402200,3.5,2.4,0.0,0.3,8.2,8.2,06037402200
Census Tract 4023.01; Los Angeles County; California,70982,26935.0,0.3625,578,5169,3.63,113,1395,2471,206,61,43,236,2235,06,037,402301,8.1,8.3,2.5,1.7,9.6,11.2,06037402301
Census Tract 4023.03; Los Angeles County; California,67679,22180.0,0.388,714,3964,3.67,76,1022,1689,17,21,30,143,1546,06,037,402303,7.4,1.0,1.2,1.8,8.5,18.0,06037402303
Census Tract 4023.04; Los Angeles County; California,52560,18193.0,0.4434,962,4098,4.02,93,1020,1859,117,0,6,95,1764,06,037,402304,9.1,6.3,0.0,0.3,5.1,23.5,06037402304
Census Tract 4024.03; Los Angeles County; California,82348,19539.0,0.3747,379,5385,3.9,40,1102,2267,26,0,128,131,2136,06,037,402403,3.6,1.1,0.0,5.6,5.8,7.0,06037402403
Census Tract 4024.04; Los Angeles County; California,-666666666,5803.0,-666666666.0,0,2088,-666666666.0,0,0,643,3,0,288,72,571,06,037,402404,,0.5,0.0,44.8,11.2,0.0,06037402404
Census Tract 4024.05; Los Angeles County; California,85435,24837.0,0.3806,309,2204,3.93,14,560,1082,15,32,0,55,1027,06,037,402405,2.5,1.4,3.0,0.0,5.1,14.0,06037402405
Census Tract 4024.06; Los Angeles County; California,75526,24118.0,0.4098,802,4736,3.68,52,1282,2185,34,0,50,59,2126,06,037,402406,4.1,1.6,0.0,2.3,2.7,16.9,06037402406
Census Tract 4025.01; Los Angeles County; California,52294,18515.0,0.3772,630,4868,3.58,200,1357,1953,19,25,0,124,1829,06,037,402501,14.7,1.0,1.3,0.0,6.3,12.9,06037402501
Census Tract 4025.03; Los Angeles County; California,68099,18830.0,0.3279,940,4333,3.75,26,1122,1645,78,0,18,95,1550,06,037,402503,2.3,4.7,0.0,1.1,5.8,21.7,06037402503
Census Tract 4025.04; Los Angeles County; California,34712,17371.0,0.4746,618,2509,3.18,84,790,1085,0,0,7,43,1042,06,037,402504,10.6,0.0,0.0,0.6,4.0,24.6,06037402504
Census Tract 4026.01; Los Angeles County; California,68807,23518.0,0.4133,662,2892,3.75,108,743,1075,23,0,0,107,968,06,037,402601,14.5,2.1,0.0,0.0,10.0,22.9,06037402601
Census Tract 4026.02; Los Angeles County; California,64143,39359.0,0.4552,355,4824,2.52,209,1885,2233,10,0,13,193,2040,06,037,402602,11.1,0.4,0.0,0.6,8.6,7.4,06037402602
Census Tract 4027.02; Los Angeles County; California,47872,17951.0,0.4313,1814,5018,3.58,195,1386,2145,143,12,105,133,2012,06,037,402702,14.1,6.7,0.6,4.9,6.2,36.1,06037402702
Census Tract 4027.03; Los Angeles County; California,65800,21696.0,0.3823,693,5448,4.02,62,1342,1986,42,0,30,190,1796,06,037,402703,4.6,2.1,0.0,1.5,9.6,12.7,06037402703
Census Tract 4027.05; Los Angeles County; California,94150,27133.0,0.3358,280,3530,4.07,4,865,1514,13,0,27,77,1437,06,037,402705,0.5,0.9,0.0,1.8,5.1,7.9,06037402705
Census Tract 4027.06; Los Angeles County; California,87976,28502.0,0.3977,522,3629,3.71,115,964,1729,23,0,62,194,1535,06,037,402706,11.9,1.3,0.0,3.6,11.2,14.4,06037402706
Census Tract 4028.01; Los Angeles County; California,55926,18097.0,0.3787,866,4815,4.22,87,1136,2212,8,17,76,155,2057,06,037,402801,7.7,0.4,0.8,3.4,7.0,18.0,06037402801
Census Tract 4028.03; Los Angeles County; California,74891,22319.0,0.3993,437,3567,4.72,26,756,1636,0,11,21,35,1601,06,037,402803,3.4,0.0,0.7,1.3,2.1,12.3,06037402803
Census Tract 4028.04; Los Angeles County; California,57276,18979.0,0.3858,762,4442,4.34,45,1005,1832,0,0,74,88,1744,06,037,402804,4.5,0.0,0.0,4.0,4.8,17.2,06037402804
Census Tract 4029.02; Los Angeles County; California,65500,19628.0,0.3801,987,6853,3.8,159,1730,2683,59,0,37,198,2485,06,037,402902,9.2,2.2,0.0,1.4,7.4,14.4,06037402902
Census Tract 4029.03; Los Angeles County; California,58824,22852.0,0.4315,561,3556,3.61,102,986,1511,4,0,7,85,1426,06,037,402903,10.3,0.3,0.0,0.5,5.6,15.8,06037402903
Census Tract 4029.04; Los Angeles County; California,81506,24230.0,0.3859,529,3671,4.17,14,879,1814,8,0,11,198,1616,06,037,402904,1.6,0.4,0.0,0.6,10.9,14.4,06037402904
Census Tract 4030; Los Angeles County; California,83279,23307.0,0.3302,589,6796,4.2,147,1615,3161,54,78,45,71,3090,06,037,403000,9.1,1.7,2.5,1.4,2.2,8.7,06037403000
Census Tract 4033.05; Los Angeles County; California,119375,44485.0,0.3776,108,2150,3.13,5,687,1050,8,0,0,188,862,06,037,403305,0.7,0.8,0.0,0.0,17.9,5.0,06037403305
Census Tract 4033.16; Los Angeles County; California,92488,39921.0,0.4323,742,7039,2.71,55,2587,3401,19,0,29,591,2810,06,037,403316,2.1,0.6,0.0,0.9,17.4,10.5,06037403316
Census Tract 4033.17; Los Angeles County; California,111029,45689.0,0.3774,241,5008,3.01,41,1654,2358,74,0,1,283,2075,06,037,403317,2.5,3.1,0.0,0.0,12.0,4.8,06037403317
Census Tract 4033.18; Los Angeles County; California,106046,46848.0,0.3809,428,6250,2.96,14,2107,3047,19,19,41,492,2555,06,037,403318,0.7,0.6,0.6,1.3,16.1,6.8,06037403318
Census Tract 4033.19; Los Angeles County; California,82870,41514.0,0.4282,500,4148,2.56,15,1612,1971,57,0,0,290,1681,06,037,403319,0.9,2.9,0.0,0.0,14.7,12.1,06037403319
Census Tract 4033.20; Los Angeles County; California,144844,60766.0,0.4564,331,5221,3.16,7,1641,2442,85,0,9,383,2059,06,037,403320,0.4,3.5,0.0,0.4,15.7,6.3,06037403320
Census Tract 4033.21; Los Angeles County; California,114871,42731.0,0.4349,617,5536,3.17,121,1731,2854,46,0,11,300,2554,06,037,403321,7.0,1.6,0.0,0.4,10.5,11.1,06037403321
Census Tract 4033.23; Los Angeles County; California,86106,39305.0,0.4017,277,5551,3.17,20,1735,2537,7,0,0,302,2235,06,037,403323,1.2,0.3,0.0,0.0,11.9,5.0,06037403323
Census Tract 4033.24; Los Angeles County; California,104219,52952.0,0.5366,595,6569,3.09,0,2120,3211,145,0,65,321,2890,06,037,403324,0.0,4.5,0.0,2.0,10.0,9.1,06037403324
Census Tract 4033.25; Los Angeles County; California,115778,52188.0,0.4553,614,4864,3.14,51,1550,2117,7,0,0,424,1693,06,037,403325,3.3,0.3,0.0,0.0,20.0,12.6,06037403325
Census Tract 4033.26; Los Angeles County; California,127794,39103.0,0.3897,141,2434,3.56,32,678,1098,8,0,18,145,953,06,037,403326,4.7,0.7,0.0,1.6,13.2,5.8,06037403326
Census Tract 4033.27; Los Angeles County; California,128917,48456.0,0.3144,121,2431,2.94,36,822,1294,12,0,12,172,1122,06,037,403327,4.4,0.9,0.0,0.9,13.3,5.0,06037403327
Census Tract 4033.28; Los Angeles County; California,91985,37115.0,0.4201,513,5435,3.18,57,1693,2542,42,32,32,369,2173,06,037,403328,3.4,1.7,1.3,1.3,14.5,9.4,06037403328
Census Tract 4034.01; Los Angeles County; California,111033,42392.0,0.3946,491,4895,3.37,27,1453,2224,37,0,0,334,1890,06,037,403401,1.9,1.7,0.0,0.0,15.0,10.0,06037403401
Census Tract 4034.02; Los Angeles County; California,99479,41130.0,0.4233,98,3292,3.31,21,992,1613,30,0,5,269,1344,06,037,403402,2.1,1.9,0.0,0.3,16.7,3.0,06037403402
Census Tract 4034.03; Los Angeles County; California,151818,67311.0,0.5072,596,5228,3.14,18,1664,2361,63,0,0,346,2015,06,037,403403,1.1,2.7,0.0,0.0,14.7,11.4,06037403403
Census Tract 4034.04; Los Angeles County; California,128125,51276.0,0.4678,175,2329,3.55,4,656,932,11,0,12,119,813,06,037,403404,0.6,1.2,0.0,1.3,12.8,7.5,06037403404
Census Tract 4034.07; Los Angeles County; California,156438,56487.0,0.4014,180,2193,3.49,5,629,973,6,0,5,198,775,06,037,403407,0.8,0.6,0.0,0.5,20.3,8.2,06037403407
Census Tract 4034.08; Los Angeles County; California,134292,49177.0,0.3763,339,6156,3.15,48,1951,3059,90,0,0,524,2535,06,037,403408,2.5,2.9,0.0,0.0,17.1,5.5,06037403408
Census Tract 4034.09; Los Angeles County; California,125938,46093.0,0.3956,321,4119,3.23,55,1271,1904,72,0,5,236,1668,06,037,403409,4.3,3.8,0.0,0.3,12.4,7.8,06037403409
Census Tract 4035; Los Angeles County; California,109038,57984.0,0.4861,86,1497,2.81,101,532,705,0,0,19,106,599,06,037,403500,19.0,0.0,0.0,2.7,15.0,5.7,06037403500
Census Tract 4036.01; Los Angeles County; California,108406,39200.0,0.3725,526,7006,3.27,25,2136,3395,72,0,7,436,2959,06,037,403601,1.2,2.1,0.0,0.2,12.8,7.5,06037403601
Census Tract 4037.02; Los Angeles County; California,116594,38384.0,0.3063,144,4084,3.15,42,1287,2024,40,0,65,348,1676,06,037,403702,3.3,2.0,0.0,3.2,17.2,3.5,06037403702
Census Tract 4037.03; Los Angeles County; California,119667,49436.0,0.435,297,4707,2.97,42,1506,1990,39,0,11,249,1741,06,037,403703,2.8,2.0,0.0,0.6,12.5,6.3,06037403703
Census Tract 4037.21; Los Angeles County; California,82708,38177.0,0.3905,475,5469,3.06,73,1777,2716,32,0,14,175,2541,06,037,403721,4.1,1.2,0.0,0.5,6.4,8.7,06037403721
Census Tract 4037.22; Los Angeles County; California,68455,28449.0,0.4175,669,5430,3.23,48,1678,2699,141,0,0,358,2341,06,037,403722,2.9,5.2,0.0,0.0,13.3,12.3,06037403722
Census Tract 4038.01; Los Angeles County; California,84135,43585.0,0.4118,614,5653,2.68,83,2113,3117,153,0,56,375,2742,06,037,403801,3.9,4.9,0.0,1.8,12.0,10.9,06037403801
Census Tract 4038.02; Los Angeles County; California,84455,37722.0,0.4741,1134,6547,2.98,53,2164,3086,52,0,133,282,2804,06,037,403802,2.4,1.7,0.0,4.3,9.1,17.3,06037403802
Census Tract 4039.01; Los Angeles County; California,107368,35670.0,0.3784,357,3091,3.4,9,890,1459,106,0,0,135,1324,06,037,403901,1.0,7.3,0.0,0.0,9.3,11.5,06037403901
Census Tract 4039.02; Los Angeles County; California,103929,36011.0,0.402,485,5232,3.16,24,1490,2236,48,0,12,326,1910,06,037,403902,1.6,2.1,0.0,0.5,14.6,9.3,06037403902
Census Tract 4040; Los Angeles County; California,97250,35111.0,0.3632,461,4696,3.43,156,1352,2604,46,0,24,293,2311,06,037,404000,11.5,1.8,0.0,0.9,11.3,9.8,06037404000
Census Tract 4041; Los Angeles County; California,71575,22032.0,0.2949,538,6270,4.23,23,1480,2993,27,0,42,214,2779,06,037,404100,1.6,0.9,0.0,1.4,7.2,8.6,06037404100
Census Tract 4042.01; Los Angeles County; California,62841,24279.0,0.4462,728,3419,3.45,157,983,1648,29,0,24,142,1506,06,037,404201,16.0,1.8,0.0,1.5,8.6,21.3,06037404201
Census Tract 4042.03; Los Angeles County; California,75333,22442.0,0.4128,394,4309,3.74,48,880,2046,81,0,280,117,1929,06,037,404203,5.5,4.0,0.0,13.7,5.7,9.1,06037404203
Census Tract 4043.01; Los Angeles County; California,67716,22591.0,0.3871,1453,5920,3.94,90,1503,2690,62,0,41,42,2648,06,037,404301,6.0,2.3,0.0,1.5,1.6,24.5,06037404301
Census Tract 4043.02; Los Angeles County; California,83523,28500.0,0.3126,54,2202,3.44,4,640,1059,32,0,6,70,989,06,037,404302,0.6,3.0,0.0,0.6,6.6,2.5,06037404302
Census Tract 4044.01; Los Angeles County; California,92250,27996.0,0.304,444,3807,3.61,90,1054,1990,43,0,52,70,1920,06,037,404401,8.5,2.2,0.0,2.6,3.5,11.7,06037404401
Census Tract 4044.02; Los Angeles County; California,90400,28812.0,0.3776,311,4623,3.89,34,1170,2392,59,12,32,101,2291,06,037,404402,2.9,2.5,0.5,1.3,4.2,6.7,06037404402
Census Tract 4045.01; Los Angeles County; California,59648,19680.0,0.4127,477,2786,3.84,12,725,1396,0,15,17,94,1302,06,037,404501,1.7,0.0,1.1,1.2,6.7,17.1,06037404501
Census Tract 4045.03; Los Angeles County; California,86417,28660.0,0.3354,118,2875,3.43,52,829,1392,31,0,14,109,1283,06,037,404503,6.3,2.2,0.0,1.0,7.8,4.1,06037404503
Census Tract 4045.04; Los Angeles County; California,72000,21566.0,0.3517,1095,5291,3.68,273,1438,3020,326,0,25,51,2969,06,037,404504,19.0,10.8,0.0,0.8,1.7,20.7,06037404504
Census Tract 4046; Los Angeles County; California,101181,42766.0,0.4422,89,1343,3.03,35,443,684,16,0,10,50,634,06,037,404600,7.9,2.3,0.0,1.5,7.3,6.6,06037404600
Census Tract 4047.01; Los Angeles County; California,92946,26631.0,0.3547,559,5646,4.13,20,1366,2507,82,0,0,161,2346,06,037,404701,1.5,3.3,0.0,0.0,6.4,9.9,06037404701
Census Tract 4047.02; Los Angeles County; California,69157,25014.0,0.4093,660,4807,3.49,51,1379,2271,176,0,12,47,2224,06,037,404702,3.7,7.7,0.0,0.5,2.1,13.7,06037404702
Census Tract 4047.03; Los Angeles County; California,79875,26074.0,0.3876,455,3189,4.4,17,724,1482,74,0,29,64,1418,06,037,404703,2.3,5.0,0.0,2.0,4.3,14.3,06037404703
Census Tract 4048.04; Los Angeles County; California,78750,25505.0,0.436,836,4487,4.08,5,1085,2011,56,0,9,52,1959,06,037,404804,0.5,2.8,0.0,0.4,2.6,18.6,06037404804
Census Tract 4048.05; Los Angeles County; California,60868,20217.0,0.4238,508,2972,3.97,88,749,1277,55,0,36,38,1239,06,037,404805,11.7,4.3,0.0,2.8,3.0,17.1,06037404805
Census Tract 4048.06; Los Angeles County; California,76555,24607.0,0.4301,723,5862,3.74,81,1519,2533,72,16,36,167,2366,06,037,404806,5.3,2.8,0.6,1.4,6.6,12.3,06037404806
Census Tract 4049.01; Los Angeles County; California,91364,28220.0,0.4209,928,5640,4.21,8,1336,2730,83,0,41,151,2579,06,037,404901,0.6,3.0,0.0,1.5,5.5,16.5,06037404901
Census Tract 4049.02; Los Angeles County; California,78056,26417.0,0.4048,275,3358,3.84,40,870,1472,68,0,0,41,1431,06,037,404902,4.6,4.6,0.0,0.0,2.8,8.2,06037404902
Census Tract 4049.03; Los Angeles County; California,71023,25272.0,0.4078,246,2520,3.98,9,633,1123,13,0,6,28,1095,06,037,404903,1.4,1.2,0.0,0.5,2.5,9.8,06037404903
Census Tract 4050.01; Los Angeles County; California,77969,24642.0,0.4021,869,5621,4.13,26,1357,2396,122,0,0,77,2319,06,037,405001,1.9,5.1,0.0,0.0,3.2,15.5,06037405001
Census Tract 4050.02; Los Angeles County; California,69609,21289.0,0.3813,329,3346,4.54,9,737,1484,121,0,0,72,1412,06,037,405002,1.2,8.2,0.0,0.0,4.9,9.8,06037405002
Census Tract 4051.01; Los Angeles County; California,74400,22197.0,0.4045,984,5120,3.98,25,1260,2325,26,37,88,112,2213,06,037,405101,2.0,1.1,1.6,3.8,4.8,19.2,06037405101
Census Tract 4051.02; Los Angeles County; California,65119,26267.0,0.4358,561,4902,3.34,183,1452,2404,75,0,17,61,2343,06,037,405102,12.6,3.1,0.0,0.7,2.5,11.4,06037405102
Census Tract 4052.01; Los Angeles County; California,66563,24030.0,0.3878,631,5307,3.67,33,1443,2485,27,0,44,218,2267,06,037,405201,2.3,1.1,0.0,1.8,8.8,11.9,06037405201
Census Tract 4052.02; Los Angeles County; California,71835,22465.0,0.3838,358,4631,4.1,119,1127,2378,48,20,0,204,2174,06,037,405202,10.6,2.0,0.8,0.0,8.6,7.7,06037405202
Census Tract 4052.03; Los Angeles County; California,89464,24209.0,0.3705,631,3086,4.34,9,697,1450,13,0,16,51,1399,06,037,405203,1.3,0.9,0.0,1.1,3.5,20.4,06037405203
Census Tract 4053.01; Los Angeles County; California,76250,34775.0,0.4557,286,3108,3.19,77,970,1505,13,20,9,80,1425,06,037,405301,7.9,0.9,1.3,0.6,5.3,9.2,06037405301
Census Tract 4053.02; Los Angeles County; California,92706,31275.0,0.3891,459,5650,3.5,22,1610,2489,115,52,30,199,2290,06,037,405302,1.4,4.6,2.1,1.2,8.0,8.1,06037405302
